project,fileName,line,column,killed.0.0,survived.0.0,timeout.0.0,replacements.0.0,killed.0.25,survived.0.25,timeout.0.25,replacements.0.25,killed.0.5,survived.0.5,timeout.0.5,replacements.0.5,killed.0.75,survived.0.75,timeout.0.75,replacements.0.75,killed.1.0,survived.1.0,timeout.1.0,replacements.1.0
delta,src/Delta.ts,422,13,3,0,0,"predicate(line, iter.next(1).attributes || {}, i - 1) === false
predicate(line, iter.next(2).attributes || {}, i) === false
predicate(line, iter.next(1).attributes || {}, i + 1) === false",2,0,0,"predicate(line, iter.next(1).attributes || {}, i + 1)
predicate(line, iter.next(1).attributes || {}, i - 1)",2,0,0,"predicate(line, iter.next(2).attributes || {}, i) === false
predicate(line, iter.next(1).attributes || {}, i) === true",,,,,2,0,1,"predicate(line, otherIter.next(1).attributes || {}, i)
predicate(line, iter.next(1).attributes || {}, i - 1)
predicate(line, null, i)"
delta,src/Delta.ts,422,23,3,0,0,"line.length
line.toUpperCase()
line.split('')",3,0,0,"line.length
line[0]
line.toUpperCase()",3,0,0,"line.length
line.upper()
line.strip()",,,,,3,0,0,"console.log(""not a line"")
console.error(""line"")
console.info(""not a line"")"
delta,src/Delta.ts,422,29,2,0,0,"iter.next(1).attributes && {}
iter.next(1).attributes || iter.next(1).attributes",2,0,0,"iter.next(1).attributes && {}
iter.next(1).attributes || iter.next(1).attributes",1,0,0,iter.prev,,,,,3,0,0,"iter.printStackTrace
iter.hasNext + 1
iter.isNext"
delta,src/Delta.ts,422,39,1,0,1,"0
-1",2,0,1,"0
null
-1",1,0,0,null,,,,,1,0,1,"Infinity
'0'"
delta,src/Delta.ts,422,60,1,0,0,i * 2,3,0,0,"i + 1
i - 1
0",2,0,0,"i++
i + 1",,,,,3,0,0,"n
i + 1
j"
delta,src/Delta.ts,429,9,3,0,0,"line.length - 1
line.length + 1
line.length * 2",3,0,0,"line.length - 1
line.length + 1
line.length * 2",3,0,0,"line.length - 1
line.length + 1
line.length * 2",,,,,2,0,0,"-1
String.length"
delta,src/Delta.ts,430,7,3,0,0,"predicate(line, {}, i + 1)
predicate(line, {}, i - 1)
predicate(line, {}, i * 2)",3,0,0,"predicate(line, {}, 1)
predicate(line, {}, -1)
predicate(line, {}, 0)",3,0,0,"predicate(line, {}, 0)
predicate(line, {}, -1)
predicate(line, {}, i + 1)",,,,,3,0,0,"predicate(line, {}, 0)
predicate(line, {}, i + 1)
predicate(line, {}, i * 2)"
delta,src/Delta.ts,430,17,2,1,0,"line.length()
line.slice(0, 1)
line.split(' ')[0]",2,1,0,"line.length()
line.split(' ')[0]
line.slice(0, 1)",2,0,0,"line.replace(/\n/, '')
line.slice(1)",,,,,,,,
delta,src/Delta.ts,430,27,3,0,0,"i + 1
i * 2
i - 1",3,0,0,"i + 1
i - 1
i * 2",2,1,0,"i++
i + 1
i - 1",,,,,3,0,0,"""goodbye""
null
undefined"
delta,src/Delta.ts,437,11,2,0,0,"op.retain
op.attributes",2,0,0,"op.retain
op.retain(Op.length(op))",2,1,0,"op.insert + 1
op.insert - 1
op.insert * 2",,,,,1,1,0,"!op.insert
op.insert + 1"
delta,src/Delta.ts,438,9,2,0,0,"inverted.retain
inverted.insert",3,0,0,"inverted.retain
inverted.insert
inverted.push",1,0,0,inverted.insert,,,,,,,,
delta,src/Delta.ts,438,25,3,0,0,"Op.length + 1
Op.length - 1
Op.length * 2",3,0,0,"Op.length + 1
Op.length - 1
Op.length * 2",3,0,0,"Op.length + 1
Op.length - 1
Op.length * 2",,,,,3,0,0,"Op.length(op) + 1
Op.length(op) - 1
Op.length(op) * 2"
delta,src/Delta.ts,438,35,2,0,0,"op.insert
op.retain",2,0,0,"op.insert
op.retain",3,0,0,"op.insert
op.insert.length
op.insert.charAt(0)",,,,,1,0,0,-retDelta.push(otherOp) + retDelta.insert(otherOp)
delta,src/Delta.ts,439,18,3,0,0,"typeof op.retain === 'string'
op.retain === null
typeof op.retain === 'object' && op.retain !== null",3,0,0,"op.retain === 'number'
op.retain === 'string'
op.retain === 'object'",3,0,0,"typeof op.retain === 'string'
op.retain === undefined
op.retain === null",,,,,2,1,0,"typeof op.retain === 'number' && op.attributes != null
typeof op.retain === 'number' && !op.attributes
typeof op.retain === 'number' && op.attributes !== 'object'"
delta,src/Delta.ts,440,25,2,0,0,"op.insert
op.retain + 1",2,0,0,"op.retain + 1
op.retain - 1",2,0,0,"op.length
op.attributes",,,,,3,0,0,"0
NaN
-Infinity"
delta,src/Delta.ts,444,23,3,0,0,"base.slice(baseIndex, baseIndex + length + 1)
base.slice(baseIndex, baseIndex + length - 1)
base.slice(baseIndex, baseIndex + length * 2)",3,0,0,"base.slice(baseIndex, baseIndex + length - 1)
base.slice(baseIndex, baseIndex + length + 1)
base.slice(baseIndex, baseIndex + length * 2)",3,0,0,"base.slice(baseIndex, baseIndex + length - 1)
base.slice(baseIndex, baseIndex + length + 1)
base.slice(baseIndex + 1, baseIndex + length)",,,,,3,0,0,"base.splice
undefined
null"
delta,src/Delta.ts,444,34,3,0,0,"baseIndex + 1
baseIndex - 1
baseIndex * 2",3,0,0,"baseIndex + 1
baseIndex - 1
baseIndex + length",3,0,0,"baseIndex + 1
baseIndex * 2
baseIndex - 1",,,,,3,0,0,"baseIndex + 2
baseIndex - 1
0"
delta,src/Delta.ts,444,45,3,0,0,"baseIndex - length
baseIndex + length + 1
baseIndex + length - 1",3,0,0,"baseIndex - length
baseIndex * length
baseIndex / length",3,0,0,"baseIndex - length
baseIndex / length
baseIndex * length",,,,,3,0,0,"baseIndex + 1
baseIndex - 1
-1 * baseIndex"
delta,src/Delta.ts,446,15,3,0,0,"op.retain
op.insert
op.retain(Op.length(op))",2,0,0,"op.retain
op.insert",,,,,,,,,1,0,0,op.retain
delta,src/Delta.ts,447,27,3,0,0,"baseOp.insert
baseOp.attributes
baseOp.retain",3,0,0,"baseOp.attributes
baseOp.insert
baseOp.length",3,0,0,"baseOp.insert.length
baseOp.retain.length
baseOp.insert.length + 1",,,,,3,0,0,"baseOp - 100
baseOp + 1
baseOp.name"
delta,src/Delta.ts,448,22,1,2,0,"op.retain || op.attributes
op.retain ? op.attributes : null
op.retain && !op.attributes",2,1,0,"op.retain && !op.attributes
op.retain || op.attributes
op.retain && op.attributes.length > 0",3,0,0,"op.retain && op.attributes.length > 0
op.retain && !op.attributes
op.retain && op.attributes.length > 1",,,,,0,2,0,"op.retain ? op.attributes : op.attributes
op.attributes && op.retain"
delta,src/Delta.ts,450,15,3,0,0,"Op.length + 1
Op.length * 2
Op.length - 1",3,0,0,"Op.length + 1
Op.length - 1
Op.length * 2",2,0,0,"Op.length - 1
Op.length + 1",,,,,2,0,0,"0
-1"
delta,src/Delta.ts,450,25,3,0,0,"baseOp.insert
baseOp.attributes
baseOp.retain",2,0,0,"baseOp.retain
baseOp.insert",2,0,0,"baseOp.insert.length
baseOp.retain",,,,,3,0,0,"[index]
base[index + 1]
null"
delta,src/Delta.ts,451,15,3,0,0,"AttributeMap.invert(op.attributes, other.attributes)
AttributeMap.invert(op.attributes, this.attributes)
AttributeMap.invert(other.attributes, this.attributes)",3,0,0,"AttributeMap.transform
AttributeMap.compose
AttributeMap.diff",2,0,0,"AttributeMap.invert(baseOp.attributes, other.ops)
AttributeMap.invert(op.attributes, other.ops)",,,,,3,0,0,"AttributeMap.filter
Object.keys
Math.sqrt"
delta,src/Delta.ts,451,35,3,0,0,"op.attributes.length
op.attributes[0]
op.attributes.slice(0, 1)",3,0,0,"op.attributes.invert()
op.attributes.length
op.attributes.keys()",3,0,0,"op.attributes[0]
op.attributes.name
op.attributes[""name""]",,,,,3,0,0,"op.attributed
other.attributed
console.log(op.attributes)"
delta,src/Delta.ts,451,50,2,0,0,"baseOp.insert
baseOp.retain",3,0,0,"baseOp.insert
baseOp.length
baseOp.retain",3,0,0,"baseOp.retain
otherOp.retain
null",,,,,3,0,0,"baseOp.length
otherOp.attributes
null"
delta,src/Delta.ts,456,18,3,0,0,"typeof op.retain === 'string'
op.retain === null
typeof op.retain === 'undefined'",3,0,0,"typeof op.retain === 'string'
op.retain === null
typeof op.retain !== 'object'",2,1,0,"op.retain === null
op.retain !== 'object'
op.retain !== null && typeof op.retain !== 'object'",,,,,1,2,0,"typeof op.retain === 'function'
op.retain instanceof Object
typeof op.retain === 'object' && op.retain !== {}"
delta,src/Delta.ts,457,23,0,3,0,"base.slice(baseIndex, baseIndex + 2)
base.slice(baseIndex, baseIndex + 3)
base.slice(baseIndex, baseIndex + 4)",0,3,0,"base.slice(baseIndex, baseIndex + 2)
base.slice(baseIndex, baseIndex + 3)
base.slice(baseIndex, baseIndex + 4)",2,1,0,"base.slice(baseIndex, baseIndex + 2)
base.slice(baseIndex, baseIndex - 1)
base.slice(baseIndex + 1, baseIndex + 2)",,,,,1,0,0,base.splice
delta,src/Delta.ts,457,34,3,0,0,"baseIndex + 1
baseIndex - 1
baseIndex * 2",3,0,0,"baseIndex + 1
baseIndex - 1
baseIndex + 2",3,0,0,"baseIndex + 1
baseIndex - 1
baseIndex * 2",,,,,3,0,0,"baseIndex + 1
baseIndex - 1
2 * baseIndex"
delta,src/Delta.ts,457,45,2,1,0,"baseIndex + 2
baseIndex - 1
baseIndex + length",2,1,0,"baseIndex - 1
baseIndex + 2
baseIndex * 2",2,1,0,"baseIndex + 2
baseIndex - 1
baseIndex + length",,,,,2,1,0,"baseIndex + 2
baseIndex - 1
length - baseIndex"
delta,src/Delta.ts,463,42,3,0,0,"embedType + 1
embedType - 1
embedType * 2",2,1,0,"embedType.toLowerCase()
embedType + 'foo'
embedType.length",2,1,0,"embedType.toLowerCase()
embedType + '1'
embedType.length",,,,,,,,
delta,src/Delta.ts,465,26,2,0,0,"handler.invert(opData, otherOpData)
handler.invert(opData, thisOpData)",0,3,0,"handler.invert(opData, baseOpData, 0)
handler.invert(opData, baseOpData, null)
handler.invert(opData, baseOpData, undefined)",2,0,0,"handler.invert(opData + baseOpData)
handler.invert(opData * baseOpData)",,,,,2,0,0,"handler.insert
handler.retain"
delta,src/Delta.ts,465,41,3,0,0,"opData + 1
opData - 1
opData * 2",3,0,0,"opData.insert
opData.length
opData.retain",3,0,0,"opData + 1
opData * 2
opData - 1",,,,,3,0,0,"opData + 1
null
baseOpData"
delta,src/Delta.ts,465,49,3,0,0,"baseOpData + 1
baseOpData - 1
baseOpData * 2",3,0,0,"baseOpData + 1
baseOpData - 1
baseOpData * 2",3,0,0,"baseOpData[0]
baseOpData.slice(1)
baseOpData.length",,,,,,,,
delta,src/Delta.ts,466,11,3,0,0,"AttributeMap.invert(op.attributes, otherOp.attributes)
AttributeMap.invert(op.attributes, null)
AttributeMap.invert(otherOp.attributes, baseOp.attributes)",1,0,0,"AttributeMap.invert(op.attributes, otherOp.attributes)",3,0,0,"AttributeMap.invert(op.attributes, null)
AttributeMap.invert(otherOp.attributes, null)
AttributeMap.invert(op.attributes, otherOp.attributes)",,,,,3,0,0,"AttributeMap.transform
AttributeMap.prototype.invert
AttributeMap.prototype.transform"
delta,src/Delta.ts,466,31,3,0,0,"op.attributes.invert()
op.attributes.length
op.attributes.keys()",3,0,0,"op.attributes.invert()
op.attributes.length
op.attributes.keys()",3,0,0,"op.attributes.invert(otherOp.attributes)
op.attributes.transform(otherOp.attributes, priority)
op.attributes.invert(otherOp.attributes, priority)",,,,,3,0,0,"op.length
op.retain + 1
op.attributes - 1"
delta,src/Delta.ts,466,46,3,0,0,"null
undefined
{}",3,0,0,"null
{}
undefined",3,0,0,"null
{
  attributes: null
}
{}",,,,,3,0,0,"{}
undefined
Object.prototype"
delta,src/Delta.ts,479,9,3,0,0,"arg === 'string'
arg !== 'number'
arg === null",3,0,0,"arg !== null
arg !== undefined
arg !== 0",3,0,0,"typeof arg !== 'number'
arg < 0
arg % 2 === 0",,,,,,,,
delta,src/Delta.ts,480,14,3,0,0,"this.transformPosition + 1
this.transformPosition - 1
this.transformPosition * 2",3,0,0,"this.transform
this.invert
this.eachLine",3,0,0,"this.transformPosition(arg.length, priority)
this.transformPosition(arg[0], priority)
this.transformPosition(arg.reverse(), priority)",,,,,2,0,0,"other.transformPosition
typeof other.transformPosition"
delta,src/Delta.ts,480,37,3,0,0,"arg + 1
arg * 2
arg - 1",3,0,0,"arg + 1
arg - 1
arg * 2",3,0,0,"arg + 1
arg * 2
arg - 1",,,,,3,0,0,"arg.push(newOp)
arg.shift()
arg.pop()"
delta,src/Delta.ts,480,42,2,1,0,"!priority
priority + 1
priority * 2",2,0,0,"!priority
priority + 1",3,0,0,"!priority
priority = !priority
priority = false",,,,,,,,
delta,src/Delta.ts,486,12,1,0,0,thisIter.hasNext() && otherIter.hasNext(),2,0,1,"thisIter.hasNext() && otherIter.hasNext()
!thisIter.hasNext() || !otherIter.hasNext()
thisIter.hasNext() ? otherIter.hasNext() : true",1,0,0,thisIter.hasNext() && otherIter.hasNext(),,,,,1,0,0,thisIter.hasNext && otherIter.hasNext
delta,src/Delta.ts,488,9,1,0,0,thisIter.peekLength,1,0,0,thisIter.peekType + 1,0,0,1,thisIter.peekLength() > otherIter.peekLength(),,,,,,,,
delta,src/Delta.ts,489,22,2,0,0,"otherIter.peekType + 1
otherIter.peekType - 1",,,,,2,0,0,"otherIter.nextType
thisIter.nextType",,,,,,,,
delta,src/Delta.ts,491,22,3,0,0,"Op.length + 1
Op.length - 1
Op.length * 2",3,0,0,"Op.length + 1
Op.length - 1
Op.length * 2",3,0,0,"Op.length - 1
Op.length + 1
Op.length * 2",,,,,,,,
delta,src/Delta.ts,491,32,0,2,1,"thisIter.next(2)
thisIter.next(thisIter.peekLength())
thisIter.next(-1)",1,2,0,"thisIter.next(1)
thisIter.next(length)
thisIter.next(thisIter.peekLength())",2,1,0,"thisIter.next(2)
thisIter.next(length + 1)
thisIter.next(length - 1)",,,,,0,2,1,"thisIter.next(2)
thisIter.next(0)
otherIter.next()"
delta,src/Delta.ts,493,9,2,0,0,"delta.insert
delta.retain",2,0,0,"delta.retain
delta.insert",2,0,0,"delta.insert
delta.retain",,,,,,,,
delta,src/Delta.ts,492,18,0,0,2,"otherIter.peekType() !== 'insert'
otherIter.peekType() === 'retain'",0,0,1,otherIter.peekType() !== 'insert',1,0,1,"otherIter.peekType() === 'insert' && otherIter.peekLength() > 1
otherIter.peekType() === 'retain'",,,,,0,0,2,"otherIter.peekType() !== 'insert'
otherIter.peekType() === 'retain'"
delta,src/Delta.ts,493,20,3,0,0,"otherIter.next(length + 1)
otherIter.next(length - 1)
otherIter.next(length * 2)",3,0,0,"otherIter.next(length + 1)
otherIter.next(length - 1)
otherIter.next(length * 2)",2,1,0,"otherIter.next(length)
otherIter.next(2)
otherIter.next(length + 1)",,,,,,,,
delta,src/Delta.ts,495,24,3,0,0,"Math.max
Math.abs
Math.sqrt",3,0,0,"Math.max
Math.abs
Math.sqrt",3,0,0,"Math.max
index - length
index * length",,,,,1,0,0,Math.min(otherIter.peekLength())
delta,src/Delta.ts,495,33,3,0,0,"thisIter.peekLength() + 1
thisIter.peekLength() * 2
thisIter.peekLength() - 1",3,0,0,"thisIter.peekLength() - 1
thisIter.peekLength() + 1
thisIter.peekLength() * 2",3,0,0,"thisIter.peekLength() + 1
thisIter.peekLength() - 1
otherIter.peekLength()",,,,,2,0,0,"thisIter.nextLength
otherIter.nextLength"
delta,src/Delta.ts,495,56,2,0,0,"otherIter.peekLength - 1
otherIter.peekLength + 1",3,0,0,"otherIter.peekLength() + 1
otherIter.peekLength() - 1
otherIter.peekLength() * 2",2,0,0,"otherIter.peekLength - 1
otherIter.peekLength + 1",,,,,2,0,0,"otherIter.peekLength + 1
otherIter.peekLength - 1"
delta,src/Delta.ts,496,38,2,0,1,"0
Math.random()
-1",2,0,1,"0
null
-1",3,0,0,"0
length - 1
otherDelta.length",,,,,3,0,0,"0
length - 1
length * 2"
delta,src/Delta.ts,497,40,3,0,0,"0
length - 1
length + 1",2,0,1,"0
Infinity
-1",3,0,0,"length + 1
0
length - 1",,,,,3,0,0,"0
Infinity
Math.random()"
delta,src/Delta.ts,498,13,2,0,0,"thisOp.retain
thisOp.insert",3,0,0,"thisOp.retain
otherOp.retain
thisOp.insert",3,0,0,"otherOp.retain
thisOp.retain
thisOp.insert",,,,,1,0,0,thisOp.retain
delta,src/Delta.ts,501,20,2,0,0,"otherOp.retain
otherOp.attributes",3,0,0,"otherOp.retain
otherOp.attributes
otherOp.insert",2,0,0,"otherOp.retain
otherOp.attributes",,,,,,,,
delta,src/Delta.ts,502,11,2,0,0,"delta.retain
delta.insert",1,0,0,delta.retain,,,,,,,,,2,0,0,"delta.pop
delta.insert"
delta,src/Delta.ts,502,22,2,0,0,"otherOp.retain.length
otherOp.retain",2,0,0,"otherOp.retain + 1
otherOp.retain",3,0,0,"otherOp.retain
null
undefined",,,,,3,0,0,"-otherOp
0
Infinity"
delta,src/Delta.ts,511,13,3,0,0,"thisData !== otherData
thisData.constructor !== otherData.constructor
Object.keys(thisData).length !== Object.keys(otherData).length",3,0,0,"thisData !== otherData
thisData.constructor !== otherData.constructor
Object.keys(thisData).length !== Object.keys(otherData).length",3,0,0,"thisData !== otherData
thisData.constructor !== otherData.constructor
thisData.length !== otherData.length",,,,,0,2,0,"Object.values(thisData).length && thisData !== null && Object.values(otherData).length && otherData !== null
typeof thisData === 'object' && thisData !== null && typeof otherData === 'object' && otherData !== null && typeof Object.values(thisData)[0] === 'object' && typeof Object.values(otherData)[0] === 'object'"
delta,src/Delta.ts,516,43,3,0,0,"thisData.length
otherData.length
Math.min(thisData.length, otherData.length)",3,0,0,"thisData + 1
thisData * 2
thisData - 1",2,1,0,"thisData.length
thisData.toString()
thisData.valueOf()",,,,,2,0,0,"thisData * thisData
[thisData]"
delta,src/Delta.ts,517,43,3,0,0,"otherData.length
otherData.length - 1
otherData.length + 1",3,0,0,"otherData.length
otherData.retain
otherData.insert",3,0,0,"otherData.length
otherData.concat()
otherData.slice(0)",,,,,3,0,0,"1
0
'a'"
delta,src/Delta.ts,518,48,3,0,0,"embedType + 1
embedType - 1
embedType * 2",3,0,0,"embedType + '1'
embedType.toUpperCase()
embedType.length",3,0,0,"embedType + ""foo""
embedType * 2
embedType - 1",,,,,,,,
delta,src/Delta.ts,519,19,0,3,0,"handler.transform(thisData[embedType], otherData[embedType], !priority)
handler.transform(otherData[embedType], thisData[embedType], priority)
handler.transform(thisData[embedType], otherData[embedType], priority)",0,3,0,"handler.transform(thisData[embedType], otherData[embedType], !priority)
handler.transform(otherData[embedType], thisData[embedType], priority)
handler.transform(thisData[embedType], otherData[embedType], priority)",0,3,0,"handler.transform(thisData[embedType], otherData[embedType], !priority)
handler.transform(otherData[embedType], thisData[embedType], !priority)
handler.transform(otherData[embedType], thisData[embedType], priority)",,,,,,,,
delta,src/Delta.ts,550,12,3,0,0,"thisIter.hasNext() && offset >= index
thisIter.hasNext() && offset < index
thisIter.hasNext() && offset > index",3,0,0,"thisIter.hasNext() && offset >= index
thisIter.hasNext() && offset !== index
thisIter.hasNext() && offset > index",2,0,0,"thisIter.hasNext === true
thisIter.hasNext !== false",,,,,,,,
delta,src/Delta.ts,552,24,3,0,0,"thisIter.peekLength
thisIter.nextType
thisIter.peekOp",2,0,0,"thisIter.peekLength
thisIter.next",3,0,0,"thisIter.peekLength
thisIter.next
thisIter.peekType === 'retain'",,,,,3,0,0,"thisIter.nextType
otherIter.peekType
thisIter.ops.length - 1"
delta,src/Delta.ts,554,11,2,0,0,"nextType === 'retain'
nextType === 'insert' && offset >= index",2,0,0,"nextType === 'insert'
nextType === 'retain'",2,0,0,"nextType === 'retain'
nextType === 'insert'",,,,,3,0,0,"nextType === 'retain' && length > 0
nextType === 'retain'
nextType === 'insert'"
delta,src/Delta.ts,555,18,3,0,0,"Math.max
Math.abs
Math.floor",3,0,0,"Math.max
Math.abs
Math.floor",3,0,0,"Math.max
Math.abs
Math.sqrt",,,,,2,0,0,"index / 2
1 + index"
delta,src/Delta.ts,555,27,3,0,0,"0
-length
length + 1",3,0,0,"0
length + 1
length - 1",3,0,0,"0
null
undefined",,,,,3,0,0,"index - offset
length + 1
offset - index"
delta,src/Delta.ts,555,35,3,0,0,"index + offset
index * offset
index / offset",2,0,1,"offset - index
index + offset
index * offset",3,0,0,"index - offset + 1
index - offset - 1
index - offset * 2",,,,,3,0,0,"index + offset
index * offset
offset - index"
delta,src/Delta.ts,557,18,1,2,0,"nextType === 'insert' && (offset <= index || !priority)
nextType === 'insert' && (offset !== index || !priority)
nextType === 'insert' && (offset > index || !priority)",0,1,1,"nextType === 'insert' && (offset > index || !priority)
nextType === 'insert' && (offset <= index || !priority)",2,1,0,"nextType === 'insert' && (offset <= index || !priority)
nextType === 'insert' && (offset >= index || !priority)
nextType === 'insert' && (offset !== index || !priority)",,,,,3,0,0,"offset < index || nextType !== 'insert'
offset > index && priority
nextType !== 'insert' || offset >= index"
delta,src/Delta.ts,570,5,0,3,0,"typeof module !== 'object'
typeof module === 'undefined'
typeof module === 'string'",0,0,3,"typeof module !== 'object'
typeof module === 'undefined'
typeof module !== 'undefined' && typeof module !== 'object'",0,3,0,"typeof module !== 'object'
typeof module === 'undefined'
typeof module !== 'undefined' && module !== null",,,,,0,3,0,"typeof module !== 'object'
typeof module === 'number'
typeof module === undefined"
delta,src/Op.ts,16,16,3,0,0,"typeof op.retain === 'string'
op.retain === 0
op.retain === null",3,0,0,"op.retain === 'number'
op.retain === 1
op.retain === 'object'",2,0,1,"op.retain !== undefined
op.retain !== null
op.retain !== undefined && op.retain !== null",,,,,2,1,0,"Math.abs(op.retain) === Number.MAX_SAFE_INTEGER
op.retain > 0
op.retain = '1234'"
delta,src/Op.ts,18,16,1,2,0,"op.retain === null
op.retain !== null
typeof op.retain === 'string'",0,3,0,"op.retain === null
typeof op.retain === 'string'
typeof op.retain === 'number'",2,1,0,"op.retain === null
op.retain !== 1
typeof op.retain !== 'object'",,,,,2,1,0,"typeof op.retain !== 'object'
op.retain !== null
typeof op.retain === 'function'"
delta,src/OpIterator.ts,15,12,2,0,0,"this.index + 1
this.ops.length",2,0,0,"this.index + 1
this.ops.length",1,0,0,this.ops[this.index].length,,,,,3,0,0,"this.offset
this.index
this.ops.length"
delta,src/OpIterator.ts,25,24,3,0,0,"Op.length + 1
Op.length - 1
Op.length * 2",3,0,0,"Op.length + 1
Op.length - 1
Op.length * 2",3,0,0,"Op.length - 1
Op.length + 1
Op.length * 2",,,,,3,0,0,"Op.size
Op.prototype.length
this.ops[this.index].length"
